,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
17039,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",11/09/2020,,,,,,,,,,,,,,,,,,,,,
17040,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",10/09/2020,,,,,,,,,,,,,,,,,,,,,
17041,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",09/09/2020,,,,,,,,,,,,,,,,,,,,,
17042,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",08/09/2020,,,,,,,,,,,,,,,,,,,,,
17043,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",07/09/2020,,,,,,,,,,,,,,,,,,,,,
17044,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",06/09/2020,,,,,,,,,,,,,,,,,,,,,
17045,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",05/09/2020,,,,,,,,,,,,,,,,,,,,,
17046,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",04/09/2020,,,,,,,,,,,,,,,,,,,,,
17047,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",03/09/2020,,,,,,,,,,,,,,,,,,,,,
17048,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",02/09/2020,,,,,,,,,,,,,,,,,,,,,
17049,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",01/09/2020,,,,,,,,,,,,,,,,,,,,,
17050,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",31/08/2020,,,,,,,,,,,,,,,,,,,,,
